userid,age,dob_day,dob_year,dob_month,gender,tenure,friend_count,friendships_initiated,likes,likes_received,mobile_likes,mobile_likes_received,www_likes,www_likes_received,age_group
1467363,28,27,1985,12,female,155.0,18,16,49,56,49,46,0,10,21-30
1040300,57,21,1956,1,female,5.0,18,16,50,40,33,19,17,21,51-60
1707521,23,17,1990,8,female,453.0,18,11,50,1,49,0,1,1,21-30
1397499,48,16,1965,2,male,146.0,18,16,51,3,51,3,0,0,41-50
1466316,77,5,1936,8,female,960.0,18,8,50,7,50,5,0,2,71-80
1480874,46,14,1967,5,female,35.0,18,15,51,101,51,84,0,17,41-50
1568182,19,18,1994,10,female,408.0,18,4,52,87,0,6,52,81,10-20
1110318,54,20,1959,10,female,1338.0,18,13,53,3,53,2,0,1,51-60
2108259,25,1,1988,1,female,265.0,18,16,53,21,53,21,0,0,21-30
1178814,18,7,1995,7,male,153.0,18,9,54,5,54,2,0,3,10-20
1275871,23,19,1990,7,female,13.0,18,14,55,3,55,3,0,0,21-30
1746220,28,14,1985,8,male,455.0,18,16,54,5,54,3,0,2,21-30
2158489,65,27,1948,4,female,97.0,18,11,55,9,55,5,0,4,61-70
2172896,80,7,1933,4,female,85.0,18,14,56,94,0,12,56,82,71-80
1291450,25,25,1988,11,female,901.0,18,15,57,79,54,27,3,52,21-30
1463824,33,1,1980,2,female,201.0,18,4,58,2,58,1,0,1,31-40
1970934,56,8,1957,5,male,249.0,18,15,58,9,58,9,0,0,51-60
1200050,19,25,1994,9,female,3.0,18,18,58,12,58,11,0,1,10-20
1118121,29,26,1984,10,male,191.0,18,15,60,2,60,2,0,0,21-30
1945933,77,12,1936,3,female,314.0,18,5,59,1,59,0,0,1,71-80
2054100,41,11,1972,7,male,69.0,18,13,60,43,60,32,0,11,41-50
1944909,53,19,1960,7,female,337.0,18,16,62,27,48,23,14,4,51-60
1949138,50,16,1963,7,female,162.0,18,14,61,31,61,20,0,11,41-50
1302645,68,18,1945,12,male,46.0,18,11,66,16,0,1,66,15,61-70
1379405,40,16,1973,9,female,315.0,18,5,66,27,64,14,2,13,31-40
1806635,34,20,1979,4,female,42.0,18,7,71,17,71,5,0,12,31-40
1952536,55,24,1958,1,female,470.0,18,3,69,14,69,7,0,7,51-60
1026831,47,15,1966,4,male,530.0,18,7,71,56,71,33,0,23,41-50
1946986,17,17,1996,11,female,10.0,18,14,74,9,74,5,0,4,10-20
2053736,34,16,1979,9,female,237.0,18,7,72,87,72,81,0,6,31-40
1060136,26,15,1987,8,male,474.0,18,17,75,20,0,10,75,10,21-30
2161378,68,19,1945,3,female,334.0,18,16,77,23,2,10,75,13,61-70
1420094,56,9,1957,4,female,873.0,18,13,80,98,80,91,0,7,51-60
1690700,66,23,1947,9,female,362.0,18,12,81,7,0,1,81,6,61-70
2097579,25,1,1988,10,female,205.0,18,10,83,41,82,21,1,20,21-30
1440869,32,15,1981,7,female,76.0,18,8,81,1,81,1,0,0,31-40
1278474,61,1,1952,10,female,2.0,18,17,82,33,82,19,0,14,61-70
1729244,20,23,1993,2,male,84.0,18,16,88,32,13,10,75,22,10-20
2034141,65,1,1948,6,female,1539.0,18,10,94,12,3,0,91,12,61-70
1638969,34,6,1979,12,male,607.0,18,12,92,8,92,8,0,0,31-40
1280252,46,28,1967,5,female,402.0,18,10,99,149,4,20,95,129,41-50
1240053,20,10,1993,3,male,317.0,18,9,102,9,0,1,102,8,10-20
1365956,64,1,1949,10,female,685.0,18,7,104,50,0,0,104,50,61-70
2177855,68,9,1945,5,male,893.0,18,15,100,194,0,16,100,178,61-70
1118259,42,20,1971,8,female,280.0,18,12,102,85,85,75,17,10,41-50
1056858,59,4,1954,1,female,23.0,18,8,104,30,104,20,0,10,51-60
2131101,65,26,1948,9,male,1451.0,18,11,101,67,101,66,0,1,61-70
1030323,30,10,1983,3,female,181.0,18,14,107,1465,107,1279,0,186,21-30
1306290,23,25,1990,10,male,81.0,18,14,111,15,111,13,0,2,21-30
1854575,22,1,1991,3,male,486.0,18,12,111,23,111,19,0,4,21-30
1314229,60,19,1953,7,female,170.0,18,17,119,4,0,0,119,4,51-60
1075973,40,13,1973,12,male,367.0,18,17,124,79,101,75,23,4,31-40
1019892,60,26,1953,4,female,986.0,18,13,121,19,121,15,0,4,51-60
2068291,21,20,1992,3,male,174.0,18,16,130,3,0,3,130,0,21-30
1294568,57,18,1956,3,male,461.0,18,9,130,39,109,19,21,20,51-60
2137872,30,15,1983,1,male,82.0,18,8,131,2,131,2,0,0,21-30
1100932,48,13,1965,3,female,138.0,18,6,135,79,135,59,0,20,41-50
2060656,42,27,1971,10,female,174.0,18,14,137,37,137,37,0,0,41-50
2032430,73,29,1940,2,male,1276.0,18,12,145,70,82,54,63,16,71-80
1915448,54,6,1959,5,female,343.0,18,16,146,23,132,14,14,9,51-60
1492697,42,2,1971,10,male,287.0,18,5,149,85,148,83,1,2,41-50
1420736,25,1,1988,1,male,36.0,18,17,147,24,147,16,0,8,21-30
1519432,30,16,1983,9,male,409.0,18,9,144,11,144,10,0,1,21-30
1028027,34,27,1979,8,female,286.0,18,14,152,36,86,1,66,35,31-40
1757710,21,22,1992,1,female,397.0,18,8,163,1,0,0,163,1,21-30
2037603,55,28,1958,5,male,77.0,18,11,159,12,0,8,159,4,51-60
1144920,43,10,1970,3,female,389.0,18,8,200,97,0,42,200,55,41-50
1037984,35,28,1978,7,female,27.0,18,14,197,202,133,95,64,107,31-40
1297340,32,11,1981,12,female,390.0,18,16,200,1,162,1,38,0,31-40
1483167,58,2,1955,8,female,1178.0,18,12,195,27,195,20,0,7,51-60
2107078,61,25,1952,2,female,432.0,18,6,209,31,0,0,209,31,61-70
2073496,52,10,1961,3,female,95.0,18,5,229,15,0,5,229,10,51-60
1530700,28,12,1985,1,male,366.0,18,16,227,2,172,2,55,0,21-30
1353167,45,1,1968,9,female,360.0,18,7,229,38,229,27,0,11,41-50
1458280,31,8,1982,7,male,107.0,18,13,235,75,212,66,23,9,31-40
1003870,22,1,1991,1,female,412.0,18,13,239,48,239,45,0,3,21-30
2109337,48,5,1965,1,female,119.0,18,12,234,145,234,131,0,14,41-50
1197517,44,3,1969,8,female,353.0,18,13,247,85,219,58,28,27,41-50
1564266,26,25,1987,9,female,564.0,18,15,255,93,255,59,0,34,21-30
1964057,20,19,1993,1,female,64.0,18,17,265,224,107,62,158,162,10-20
1752465,19,1,1994,1,female,238.0,18,16,285,0,285,0,0,0,10-20
1330914,33,1,1980,1,male,4.0,18,17,360,22,360,19,0,3,31-40
1538456,50,15,1963,1,female,21.0,18,16,434,265,434,253,0,12,41-50
1744709,33,21,1980,3,female,300.0,18,16,484,108,479,15,5,93,31-40
1644898,25,12,1988,7,female,590.0,18,13,705,1007,636,757,69,250,21-30
1009456,73,1,1940,1,female,257.0,18,7,873,49,873,30,0,19,71-80
1170091,26,1,1987,1,female,213.0,18,11,2061,3547,1,1458,2060,2089,21-30
1209714,15,10,1998,11,male,31.0,20,3,0,0,0,0,0,0,10-20
2132875,15,18,1998,12,female,53.0,19,13,0,0,0,0,0,0,10-20
1253437,14,21,1999,1,male,323.0,19,3,0,1,0,1,0,0,10-20
1312055,14,1,1999,8,female,85.0,20,11,0,1,0,0,0,1,10-20
1403460,16,19,1997,12,male,56.0,19,18,0,0,0,0,0,0,10-20
1376477,15,4,1998,2,male,153.0,20,10,0,0,0,0,0,0,10-20
1103706,15,17,1998,8,male,112.0,19,15,0,0,0,0,0,0,10-20
1023064,15,7,1998,10,male,116.0,19,12,0,0,0,0,0,0,10-20
1799259,17,8,1996,11,male,420.0,20,6,0,2,0,2,0,0,10-20
1715249,17,13,1996,11,female,405.0,19,16,0,0,0,0,0,0,10-20
1776434,16,14,1997,1,male,622.0,19,17,0,1,0,0,0,1,10-20
1945482,16,3,1997,1,female,59.0,20,19,0,13,0,9,0,4,10-20
1013962,16,20,1997,2,male,609.0,20,14,0,0,0,0,0,0,10-20
1314556,16,10,1997,3,male,245.0,19,19,0,0,0,0,0,0,10-20
1611042,16,30,1997,4,male,194.0,19,10,0,1,0,0,0,1,10-20
1607022,16,22,1997,5,male,52.0,19,7,0,0,0,0,0,0,10-20
1370362,16,6,1997,7,male,280.0,20,3,0,2,0,2,0,0,10-20
1152728,16,13,1997,8,male,99.0,19,15,0,0,0,0,0,0,10-20
1294061,16,7,1997,8,female,59.0,19,12,0,3,0,0,0,3,10-20
1419347,17,3,1996,3,male,628.0,20,3,0,0,0,0,0,0,10-20
1824629,17,2,1996,3,male,556.0,19,1,0,47,0,39,0,8,10-20
1631513,17,11,1996,3,male,125.0,19,18,0,0,0,0,0,0,10-20
1671364,17,2,1996,4,male,330.0,20,20,0,1,0,1,0,0,10-20
1226499,17,10,1996,5,female,209.0,19,10,0,1,0,0,0,1,10-20
2090395,17,16,1996,6,male,316.0,20,2,0,0,0,0,0,0,10-20
1509691,17,8,1996,6,male,252.0,20,15,0,0,0,0,0,0,10-20
1454915,17,18,1996,6,female,133.0,19,10,0,0,0,0,0,0,10-20
1243232,17,14,1996,7,male,453.0,20,8,0,2,0,0,0,2,10-20
1745425,17,21,1996,7,male,264.0,19,18,0,0,0,0,0,0,10-20
1765123,17,8,1996,7,male,9.0,20,17,0,0,0,0,0,0,10-20
1786977,17,16,1996,10,male,191.0,19,14,0,4,0,3,0,1,10-20
1866002,17,11,1996,10,female,178.0,19,18,0,5,0,2,0,3,10-20
1402199,17,1,1996,10,female,518.0,20,12,0,0,0,0,0,0,10-20
1843330,19,16,1994,11,male,29.0,19,19,0,0,0,0,0,0,10-20
2056305,19,9,1994,12,male,497.0,20,18,0,0,0,0,0,0,10-20
1642253,18,21,1995,1,male,101.0,20,7,0,0,0,0,0,0,10-20
1597975,18,1,1995,1,male,12.0,20,20,0,0,0,0,0,0,10-20
2110453,18,24,1995,2,female,263.0,19,7,0,1,0,0,0,1,10-20
1389499,18,5,1995,3,male,154.0,19,19,0,0,0,0,0,0,10-20
1793037,18,29,1995,4,female,183.0,20,6,0,2,0,2,0,0,10-20
1446668,18,5,1995,4,male,282.0,19,13,0,0,0,0,0,0,10-20
1952778,18,6,1995,4,male,93.0,19,9,0,2,0,2,0,0,10-20
2136501,18,25,1995,5,male,462.0,19,13,0,0,0,0,0,0,10-20
1646477,18,5,1995,5,male,124.0,19,8,0,0,0,0,0,0,10-20
2079142,18,15,1995,7,male,109.0,20,18,0,0,0,0,0,0,10-20
1964645,18,7,1995,9,male,300.0,19,15,0,0,0,0,0,0,10-20
1304803,18,31,1995,10,male,903.0,19,17,0,1,0,1,0,0,10-20
2180162,18,25,1995,10,male,138.0,20,20,0,1,0,0,0,1,10-20
1416512,20,11,1993,11,male,515.0,20,4,0,0,0,0,0,0,10-20
1427670,19,22,1994,1,male,441.0,20,0,0,19,0,0,0,19,10-20
1275096,19,1,1994,1,male,278.0,20,7,0,0,0,0,0,0,10-20
2111337,19,27,1994,2,male,378.0,19,16,0,1,0,1,0,0,10-20
1391232,19,15,1994,2,male,367.0,20,17,0,3,0,1,0,2,10-20
1619242,19,22,1994,2,male,122.0,19,14,0,0,0,0,0,0,10-20
1235772,19,13,1994,3,male,620.0,20,6,0,1,0,1,0,0,10-20
1800793,19,1,1994,4,male,285.0,19,13,0,0,0,0,0,0,10-20
2045621,19,23,1994,6,male,372.0,19,19,0,0,0,0,0,0,10-20
1419945,19,5,1994,7,male,495.0,19,4,0,0,0,0,0,0,10-20
1836085,19,8,1994,8,male,298.0,20,9,0,0,0,0,0,0,10-20
1046413,19,9,1994,9,male,183.0,19,19,0,0,0,0,0,0,10-20
1594048,19,12,1994,9,female,118.0,19,3,0,3,0,2,0,1,10-20
1693946,19,28,1994,10,male,150.0,19,19,0,2,0,0,0,2,10-20
1307394,21,4,1992,12,male,216.0,20,1,0,1,0,0,0,1,21-30
1761781,21,26,1992,12,female,157.0,20,10,0,0,0,0,0,0,21-30
1712111,20,24,1993,1,male,75.0,20,15,0,0,0,0,0,0,10-20
1170677,20,1,1993,1,male,35.0,19,11,0,0,0,0,0,0,10-20
2056190,20,28,1993,2,male,390.0,20,18,0,0,0,0,0,0,10-20
1772671,20,25,1993,3,male,323.0,20,5,0,0,0,0,0,0,10-20
1956170,20,8,1993,3,male,297.0,19,19,0,0,0,0,0,0,10-20
1364876,20,5,1993,4,female,171.0,19,14,0,0,0,0,0,0,10-20
2165216,20,19,1993,5,male,70.0,20,16,0,0,0,0,0,0,10-20
1143965,20,29,1993,6,male,704.0,20,19,0,0,0,0,0,0,10-20
1201271,20,7,1993,7,male,262.0,20,8,0,0,0,0,0,0,10-20
2053698,20,2,1993,7,male,48.0,20,20,0,0,0,0,0,0,10-20
1315908,20,15,1993,8,male,96.0,19,9,0,3,0,3,0,0,10-20
1135035,20,15,1993,10,female,535.0,20,10,0,0,0,0,0,0,10-20
1027217,22,25,1991,11,male,6.0,19,16,0,0,0,0,0,0,21-30
1208379,22,5,1991,12,male,355.0,19,13,0,0,0,0,0,0,21-30
1262441,22,12,1991,12,male,138.0,20,16,0,0,0,0,0,0,21-30
1571374,22,12,1991,12,male,81.0,20,10,0,4,0,4,0,0,21-30
1269019,21,10,1992,1,male,351.0,19,10,0,2,0,2,0,0,21-30
1324978,21,1,1992,1,male,193.0,19,18,0,0,0,0,0,0,21-30
1975025,21,1,1992,1,male,149.0,20,20,0,0,0,0,0,0,21-30
2076194,21,17,1992,2,male,485.0,20,14,0,0,0,0,0,0,21-30
1884197,21,14,1992,2,male,172.0,20,14,0,0,0,0,0,0,21-30
1133136,21,27,1992,3,male,13.0,19,17,0,0,0,0,0,0,21-30
1202709,21,1,1992,4,female,487.0,20,13,0,1,0,1,0,0,21-30
2168617,21,12,1992,5,male,626.0,20,19,0,0,0,0,0,0,21-30
1862572,21,5,1992,5,male,533.0,20,18,0,2,0,1,0,1,21-30
1789088,21,3,1992,6,male,176.0,20,20,0,0,0,0,0,0,21-30
1921920,21,13,1992,8,male,612.0,20,14,0,0,0,0,0,0,21-30
1730107,21,11,1992,10,male,337.0,19,19,0,0,0,0,0,0,21-30
1339541,23,7,1990,11,male,32.0,19,14,0,1,0,0,0,1,21-30
1836304,23,10,1990,12,female,1349.0,20,13,0,0,0,0,0,0,21-30
1580494,23,22,1990,12,male,493.0,19,13,0,2,0,1,0,1,21-30
1383396,22,1,1991,1,male,333.0,20,20,0,0,0,0,0,0,21-30
1128952,22,1,1991,1,male,62.0,20,13,0,7,0,1,0,6,21-30
2153038,22,4,1991,2,female,414.0,20,8,0,0,0,0,0,0,21-30
1336056,22,2,1991,2,female,196.0,19,19,0,0,0,0,0,0,21-30
1599383,22,25,1991,5,male,248.0,20,8,0,0,0,0,0,0,21-30
1512865,22,10,1991,6,male,406.0,19,10,0,0,0,0,0,0,21-30
1024639,22,30,1991,7,male,450.0,19,14,0,3,0,1,0,2,21-30
1354665,22,21,1991,7,male,52.0,19,18,0,0,0,0,0,0,21-30
1448809,22,1,1991,7,male,148.0,20,17,0,0,0,0,0,0,21-30
1660657,23,1,1990,1,female,293.0,20,7,0,0,0,0,0,0,21-30
1626915,23,15,1990,3,female,925.0,19,13,0,1,0,0,0,1,21-30
1820730,23,6,1990,4,male,976.0,20,13,0,0,0,0,0,0,21-30
1541364,23,12,1990,4,male,305.0,20,2,0,0,0,0,0,0,21-30
2191015,23,2,1990,5,male,469.0,20,3,0,0,0,0,0,0,21-30
1836006,23,7,1990,6,male,217.0,20,8,0,0,0,0,0,0,21-30
1183800,23,7,1990,6,male,27.0,19,19,0,0,0,0,0,0,21-30
1400899,23,29,1990,8,male,340.0,20,14,0,0,0,0,0,0,21-30
2024451,23,6,1990,8,male,212.0,19,9,0,0,0,0,0,0,21-30
1572578,23,3,1990,10,male,569.0,19,7,0,0,0,0,0,0,21-30
1174163,23,9,1990,10,male,331.0,20,19,0,0,0,0,0,0,21-30
1513283,23,13,1990,10,male,43.0,19,17,0,0,0,0,0,0,21-30
1298178,24,6,1989,4,male,936.0,20,2,0,0,0,0,0,0,21-30
2091707,24,26,1989,5,female,529.0,20,8,0,1,0,1,0,0,21-30
1117883,24,2,1989,6,male,576.0,19,19,0,0,0,0,0,0,21-30
1562115,24,28,1989,7,female,462.0,19,13,0,0,0,0,0,0,21-30
1332900,24,17,1989,8,male,477.0,19,17,0,4,0,0,0,4,21-30
1442341,24,3,1989,8,male,434.0,19,18,0,1,0,1,0,0,21-30
2014626,25,3,1988,1,male,207.0,19,16,0,2,0,2,0,0,21-30
1158497,25,4,1988,1,male,189.0,20,7,0,0,0,0,0,0,21-30
1420599,25,24,1988,1,female,47.0,19,6,0,0,0,0,0,0,21-30
1597422,25,1,1988,1,male,276.0,19,11,0,0,0,0,0,0,21-30
1053236,25,1,1988,1,male,262.0,19,6,0,0,0,0,0,0,21-30
2164403,25,1,1988,1,male,232.0,20,9,0,3,0,3,0,0,21-30
1124458,25,1,1988,1,female,226.0,20,18,0,0,0,0,0,0,21-30
1716565,25,1,1988,1,female,203.0,20,15,0,15,0,9,0,6,21-30
2184137,25,1,1988,1,female,158.0,19,14,0,0,0,0,0,0,21-30
1904348,25,1,1988,1,male,122.0,20,16,0,7,0,2,0,5,21-30
1278444,25,1,1988,1,male,39.0,19,18,0,0,0,0,0,0,21-30
2167449,25,18,1988,3,male,38.0,20,5,0,0,0,0,0,0,21-30
1376532,25,1,1988,3,male,857.0,19,8,0,0,0,0,0,0,21-30
1634898,25,3,1988,4,male,96.0,20,19,0,0,0,0,0,0,21-30
1100467,25,18,1988,6,female,437.0,19,6,0,0,0,0,0,0,21-30
2143047,25,6,1988,6,male,433.0,19,15,0,1,0,0,0,1,21-30
1457425,25,18,1988,7,female,475.0,19,9,0,0,0,0,0,0,21-30
1380994,25,27,1988,8,male,483.0,19,14,0,3,0,1,0,2,21-30
2013591,25,2,1988,9,male,303.0,19,13,0,0,0,0,0,0,21-30
1606349,25,23,1988,9,male,233.0,19,18,0,0,0,0,0,0,21-30
2139918,25,29,1988,10,female,620.0,19,15,0,16,0,16,0,0,21-30
1575168,27,30,1986,11,male,454.0,20,16,0,0,0,0,0,0,21-30
1100999,27,16,1986,11,female,45.0,20,20,0,0,0,0,0,0,21-30
2028061,27,4,1986,11,female,19.0,19,7,0,0,0,0,0,0,21-30
1756501,27,16,1986,12,male,644.0,19,3,0,0,0,0,0,0,21-30
1609737,27,26,1986,12,female,386.0,19,10,0,0,0,0,0,0,21-30
1877500,26,1,1987,1,male,419.0,19,18,0,0,0,0,0,0,21-30
1640579,26,13,1987,5,male,719.0,19,19,0,1,0,1,0,0,21-30
1749584,26,20,1987,5,female,614.0,20,7,0,0,0,0,0,0,21-30
1627810,26,15,1987,8,male,50.0,19,17,0,1,0,1,0,0,21-30
2061555,27,1,1986,1,female,712.0,19,13,0,2,0,2,0,0,21-30
1100835,27,1,1986,1,male,145.0,19,11,0,0,0,0,0,0,21-30
1910599,27,7,1986,3,female,509.0,19,18,0,0,0,0,0,0,21-30
1502974,27,1,1986,3,male,366.0,20,15,0,0,0,0,0,0,21-30
1728150,27,7,1986,5,male,282.0,20,2,0,0,0,0,0,0,21-30
1575007,27,26,1986,6,female,112.0,20,12,0,0,0,0,0,0,21-30
2011770,27,16,1986,8,male,711.0,20,20,0,0,0,0,0,0,21-30
2005896,27,29,1986,8,male,633.0,19,19,0,0,0,0,0,0,21-30
2004864,27,10,1986,10,male,7.0,19,16,0,2,0,1,0,1,21-30
1268655,28,1,1985,1,male,197.0,19,13,0,3,0,0,0,3,21-30
2115700,28,9,1985,2,male,896.0,19,17,0,0,0,0,0,0,21-30
1500044,28,20,1985,2,male,540.0,19,12,0,1,0,0,0,1,21-30
1220719,28,3,1985,3,male,194.0,20,12,0,5,0,2,0,3,21-30
1508274,28,13,1985,3,female,150.0,19,13,0,0,0,0,0,0,21-30
1333213,28,22,1985,4,male,604.0,20,4,0,0,0,0,0,0,21-30
1897214,28,3,1985,4,male,311.0,20,13,0,0,0,0,0,0,21-30
1445832,28,21,1985,6,male,200.0,19,15,0,0,0,0,0,0,21-30
1482987,28,19,1985,7,male,520.0,20,8,0,0,0,0,0,0,21-30
1112912,28,5,1985,7,male,410.0,20,19,0,0,0,0,0,0,21-30
1314699,29,13,1984,2,female,360.0,20,10,0,0,0,0,0,0,21-30
1182689,29,28,1984,2,female,308.0,19,16,0,0,0,0,0,0,21-30
2013141,29,13,1984,5,male,755.0,20,4,0,0,0,0,0,0,21-30
1309060,29,1,1984,5,female,356.0,19,0,0,0,0,0,0,0,21-30
1650517,29,27,1984,7,male,241.0,20,9,0,0,0,0,0,0,21-30
1332179,29,7,1984,8,male,205.0,20,18,0,0,0,0,0,0,21-30
2110662,29,16,1984,10,male,685.0,19,9,0,4,0,1,0,3,21-30
1825214,29,15,1984,10,male,290.0,20,11,0,6,0,6,0,0,21-30
1303113,30,4,1983,4,male,130.0,19,18,0,0,0,0,0,0,21-30
1326573,30,28,1983,4,female,91.0,19,14,0,0,0,0,0,0,21-30
1604090,30,21,1983,9,male,397.0,20,12,0,0,0,0,0,0,21-30
1462546,30,24,1983,9,male,180.0,20,16,0,0,0,0,0,0,21-30
1005419,32,13,1981,12,male,675.0,20,11,0,0,0,0,0,0,31-40
1842379,32,7,1981,12,male,626.0,19,12,0,0,0,0,0,0,31-40
1725917,32,15,1981,12,male,394.0,19,6,0,0,0,0,0,0,31-40
1679862,31,8,1982,1,male,542.0,19,18,0,0,0,0,0,0,31-40
1265603,31,1,1982,1,female,246.0,19,12,0,0,0,0,0,0,31-40
2127432,31,21,1982,2,male,267.0,20,6,0,0,0,0,0,0,31-40
1009623,31,13,1982,3,male,136.0,20,14,0,1,0,1,0,0,31-40
1620664,31,1,1982,5,male,249.0,20,20,0,0,0,0,0,0,31-40
1346700,31,12,1982,6,male,250.0,20,17,0,0,0,0,0,0,31-40
1366275,33,11,1980,11,male,311.0,20,2,0,0,0,0,0,0,31-40
1940644,33,27,1980,12,female,342.0,19,12,0,0,0,0,0,0,31-40
1931468,33,19,1980,12,male,263.0,19,10,0,0,0,0,0,0,31-40
1973645,33,19,1980,12,male,235.0,19,16,0,0,0,0,0,0,31-40
1246736,32,1,1981,2,male,628.0,19,12,0,0,0,0,0,0,31-40
2031598,32,7,1981,4,male,365.0,19,16,0,1,0,1,0,0,31-40
1901111,32,28,1981,4,male,222.0,19,8,0,2,0,1,0,1,31-40
1760390,32,11,1981,5,male,342.0,19,11,0,0,0,0,0,0,31-40
1208305,32,9,1981,6,male,790.0,19,6,0,0,0,0,0,0,31-40
1438248,32,19,1981,9,male,410.0,20,15,0,0,0,0,0,0,31-40
1011000,32,17,1981,9,male,95.0,20,15,0,0,0,0,0,0,31-40
1628199,32,26,1981,10,male,415.0,19,0,0,0,0,0,0,0,31-40
1392936,34,28,1979,11,male,88.0,19,14,0,1,0,0,0,1,31-40
1599207,34,12,1979,12,female,798.0,19,8,0,0,0,0,0,0,31-40
1770756,34,26,1979,12,male,230.0,19,3,0,0,0,0,0,0,31-40
2015125,33,16,1980,1,male,266.0,19,12,0,0,0,0,0,0,31-40
1767193,33,1,1980,1,male,640.0,20,19,0,1,0,0,0,1,31-40
1100299,33,1,1980,1,male,608.0,20,10,0,0,0,0,0,0,31-40
1863986,33,1,1980,1,male,70.0,19,16,0,0,0,0,0,0,31-40
1938810,33,10,1980,2,male,987.0,19,15,0,0,0,0,0,0,31-40
1371318,33,1,1980,3,male,853.0,19,10,0,0,0,0,0,0,31-40
1623595,33,24,1980,5,male,465.0,19,8,0,0,0,0,0,0,31-40
1026868,33,5,1980,7,female,378.0,20,8,0,0,0,0,0,0,31-40
1453234,33,15,1980,8,male,471.0,20,7,0,0,0,0,0,0,31-40
1095229,33,6,1980,9,male,509.0,19,14,0,4,0,0,0,4,31-40
1822228,33,29,1980,10,female,565.0,19,9,0,0,0,0,0,0,31-40
1986414,33,10,1980,10,male,173.0,19,11,0,0,0,0,0,0,31-40
2015299,34,1,1979,4,male,352.0,19,6,0,0,0,0,0,0,31-40
1159802,34,23,1979,6,male,331.0,19,16,0,6,0,4,0,2,31-40
2138906,34,29,1979,6,male,308.0,20,3,0,9,0,9,0,0,31-40
1861237,34,31,1979,7,male,590.0,19,12,0,0,0,0,0,0,31-40
1830109,34,5,1979,7,female,304.0,19,18,0,0,0,0,0,0,31-40
1531822,36,12,1977,12,male,442.0,19,8,0,3,0,2,0,1,31-40
1334291,36,13,1977,12,male,368.0,19,12,0,0,0,0,0,0,31-40
1901061,36,31,1977,12,male,196.0,20,10,0,0,0,0,0,0,31-40
2186639,35,18,1978,1,male,511.0,19,13,0,0,0,0,0,0,31-40
1261822,35,20,1978,5,male,375.0,19,16,0,2,0,1,0,1,31-40
1921079,35,3,1978,8,male,101.0,19,19,0,0,0,0,0,0,31-40
1969160,35,15,1978,10,male,160.0,20,19,0,0,0,0,0,0,31-40
1793589,35,1,1978,11,male,100.0,19,16,0,0,0,0,0,0,31-40
1954933,37,18,1976,11,male,518.0,19,6,0,1,0,1,0,0,31-40
1762212,36,14,1977,1,male,316.0,20,15,0,1,0,1,0,0,31-40
2000806,36,28,1977,4,female,437.0,19,15,0,0,0,0,0,0,31-40
1546480,36,5,1977,5,male,190.0,20,9,0,0,0,0,0,0,31-40
1099580,36,2,1977,5,male,53.0,20,17,0,0,0,0,0,0,31-40
2060122,36,11,1977,8,male,508.0,20,15,0,0,0,0,0,0,31-40
1066960,38,18,1975,11,male,174.0,19,17,0,0,0,0,0,0,31-40
1261927,38,12,1975,12,male,1104.0,19,15,0,0,0,0,0,0,31-40
1774131,38,4,1975,12,male,612.0,20,14,0,6,0,4,0,2,31-40
1863035,37,1,1976,1,male,168.0,19,10,0,0,0,0,0,0,31-40
1636108,37,18,1976,2,male,516.0,19,14,0,2,0,1,0,1,31-40
1360093,37,14,1976,2,female,288.0,20,9,0,2,0,1,0,1,31-40
1055072,37,24,1976,4,male,1426.0,20,9,0,0,0,0,0,0,31-40
1738785,37,18,1976,4,male,364.0,20,19,0,0,0,0,0,0,31-40
1305694,37,4,1976,5,female,532.0,20,13,0,3,0,3,0,0,31-40
1645167,37,4,1976,6,male,167.0,19,6,0,1,0,1,0,0,31-40
1181324,37,19,1976,8,male,131.0,20,20,0,1,0,1,0,0,31-40
1560258,39,15,1974,12,male,241.0,20,18,0,0,0,0,0,0,31-40
2158480,39,30,1974,12,male,185.0,19,18,0,0,0,0,0,0,31-40
1042443,38,9,1975,1,male,692.0,20,10,0,0,0,0,0,0,31-40
1357847,38,1,1975,1,male,141.0,19,14,0,0,0,0,0,0,31-40
2008375,38,19,1975,4,male,215.0,20,19,0,0,0,0,0,0,31-40
2167532,38,30,1975,6,male,556.0,20,12,0,1,0,1,0,0,31-40
1957208,38,3,1975,6,female,234.0,20,14,0,0,0,0,0,0,31-40
1587806,38,21,1975,6,male,148.0,19,13,0,0,0,0,0,0,31-40
1395716,38,8,1975,8,male,207.0,20,15,0,0,0,0,0,0,31-40
1050812,38,17,1975,9,female,576.0,19,8,0,1,0,0,0,1,31-40
1134735,39,10,1974,1,male,326.0,19,16,0,0,0,0,0,0,31-40
1022972,39,1,1974,1,male,169.0,19,12,0,0,0,0,0,0,31-40
1995998,39,14,1974,4,female,541.0,19,10,0,1,0,0,0,1,31-40
1045092,39,6,1974,5,male,518.0,19,13,0,0,0,0,0,0,31-40
1468397,39,4,1974,7,male,598.0,20,2,0,1,0,1,0,0,31-40
2048627,41,25,1972,11,male,687.0,19,5,0,0,0,0,0,0,41-50
2129675,41,24,1972,12,female,590.0,20,5,0,0,0,0,0,0,41-50
1533130,41,1,1972,12,male,335.0,20,17,0,0,0,0,0,0,41-50
1160147,40,9,1973,1,male,363.0,20,15,0,0,0,0,0,0,31-40
1185191,40,5,1973,3,male,489.0,20,16,0,0,0,0,0,0,31-40
